ENV,STATE,CITY,PED,FAR,FC,HYB,YEAR,REP,FS,CC,WRT,Density,CI,CD,PER,PHT,EHT,SDL,SDS,TWT,KWT300,YIELD,PRO,OIL,STA,DEN,FIB,CEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,SOC,TN,SoilCN,InorgN,Bray1P,POMC,POMN,POMCN,PMN,POXC,Sand,Silt,Clay,prcp_May,prcp_Jun,prcp_Jul,prcp_Aug,prcp_Sep,tmax_May,tmax_Jun,tmax_Jul,tmax_Aug,tmax_Sep,tmin_May,tmin_Jun,tmin_Jul,tmin_Aug,tmin_Sep,temp_May,temp_Jun,temp_Jul,temp_Aug,temp_Sep,GDD_May,GDD_Jun,GDD_Jul,GDD_Aug,GDD_Sep
Stoltzfus12019,WISCONSIN,Fayette,C2B2-1.C4-6,Stoltzfus1,MS1,ORG10,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,56.4,90,186.6,9.2,5.1,69,1.147,9.39,29.075,6.15,4.325,93,25,34,3107,836,179.5,31.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus12019,WISCONSIN,Fayette,NG10-2-3-2 x Md1,Stoltzfus1,MS1,ORG20,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,57.3,102.2,172.9,11.3,5,67.3,1.174,9.28,26.75,6.8,4.055,90.5,25,40.5,3375.5,882.5,130.5,33.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus12019,WISCONSIN,Fayette,C2B2-7.C4-6,Stoltzfus1,MS1,ORG11,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,56.9,99.6,206.9,10,4.9,68.6,1.166,9.37,24.335,6.9,4.19,92,22.5,42,3045.5,853,147,32,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus12019,WISCONSIN,Fayette,17.461,Stoltzfus1,MS1,ORG1,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,58.7,99.6,237.8,9.6,5.3,68.1,1.133,9.19,26.12,6.75,4.21,92,27.5,41,3227,869.5,157,33,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus12019,WISCONSIN,Fayette,17.2B24,Stoltzfus1,MS1,ORG4,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,56.9,93.6,218.8,8.6,5.4,69,1.146,9.34,25.645,6.45,3.83,88.5,36,45,2972,817.5,181,36.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus12019,WISCONSIN,Fayette,15.C4-6,Stoltzfus1,MS1,ORG3,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,53.5,86.9,185.6,8.8,5.3,69,1.137,9.31,23.4,6.7,3.65,84,24.5,124,2842.5,726.5,337,26.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus12019,WISCONSIN,Fayette,FOS8500,Stoltzfus1,MS1,CHECK3,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,57.7,96.4,260.2,8.1,4.3,71,1.236,9.65,25.265,6.9,4.31,93,19,40.5,3139.5,905.5,133,32,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus12019,WISCONSIN,Fayette,C4-6 x 9.2)11,Stoltzfus1,MS1,ORG14,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,57.3,78,147.7,9.3,5.3,68.5,1.154,9.3,29.405,6.6,4.355,94,34,23,3392.5,1023.5,228.5,35.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus22019,WISCONSIN,Fayette,NG10-2-3-2 x Md1,Stoltzfus2,MS2,ORG20,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,56.8,88.5,194.1,10.5,5.4,67.4,1.161,9.27,25.84,6.55,4.41,94,29,39,3068,837,179.5,36,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus22019,WISCONSIN,Fayette,17.461,Stoltzfus2,MS2,ORG1,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,57,98.2,166.6,10.2,5.1,68,1.138,9.21,27.485,6.7,4.52,95,24,24,3287.5,956.5,157.5,35,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus22019,WISCONSIN,Fayette,15.C4-6,Stoltzfus2,MS2,ORG3,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,56.5,89.5,162.4,9.5,5.3,68.4,1.132,9.29,26.455,6.7,3.985,89.5,36,46.5,3226.5,880,147.5,37,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus22019,WISCONSIN,Fayette,C2B2-7.C4-6,Stoltzfus2,MS2,ORG11,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,54.4,85.5,202.9,10.1,5,68.3,1.158,9.37,26.19,6.45,4.31,93,39,41.5,3027,817,230,38,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus22019,WISCONSIN,Fayette,FOS8500,Stoltzfus2,MS2,CHECK3,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,57.2,97.8,233.3,8.6,4,71.1,1.254,9.74,26.26,6.4,4.73,97,38,29,2960,820,314,34,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus22019,WISCONSIN,Fayette,C4-6 x 9.2)11,Stoltzfus2,MS2,ORG14,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,56,80.1,138.5,9.7,4.9,68.7,1.161,9.34,27.605,6.4,4.05,90.5,26.5,21.5,3024.5,957,206.5,33,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus22019,WISCONSIN,Fayette,C2B2-1.C4-6,Stoltzfus2,MS2,ORG10,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,53.2,87,143.2,9.3,5,68.9,1.141,9.34,24.115,6.8,4.585,96,16,10.5,2675,1004,132,27,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Stoltzfus22019,WISCONSIN,Fayette,17.2B24,Stoltzfus2,MS2,ORG4,2019,1,Mix,Legume,Moderate,Low,Medium,High,Present,.,.,.,.,52.2,76.5,175.2,8.6,5.4,69.3,1.145,9.44,21.515,6.4,4.16,91.5,17,27.5,2530.5,675.5,122,24,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,154.52,139.39,143.16,155.04,301.46,66.146,77.0414,84.21393548,78.13458065,74.5958,45.36819355,56.5994,64.1776129,57.49090323,56.315,55.75709677,66.8204,74.19577419,67.81274194,65.4554,178.47,501.975,737.514,552.141,463.662
Zinniker2019,WISCONSIN,Troy,C4-6 x 9.2)11,Zinniker,MZ2,ORG14,2019,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,58.9,88.9,166.2,10.7,5.3,67.4,1.166,9.3,12.99,6.7,2.86,77,8.5,21,1610,406,91.5,26,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,176.41,135.75,98.71,100.26,218.92,64.49348387,75.62,84.09316129,78.50909677,74.4476,43.95780645,53.7824,62.59593548,56.36967742,56.0924,54.22564516,64.7012,73.34454839,67.4393871,65.27,131.544,439.722,707.958,540.234,458.1
Zinniker2019,WISCONSIN,Troy,17.2B24,Zinniker,MZ2,ORG4,2019,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,55.7,93,169.8,9.1,5,69.1,1.136,9.34,15.36,6.45,2.58,71.5,8.5,18.5,1792.5,458,141.5,24,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,176.41,135.75,98.71,100.26,218.92,64.49348387,75.62,84.09316129,78.50909677,74.4476,43.95780645,53.7824,62.59593548,56.36967742,56.0924,54.22564516,64.7012,73.34454839,67.4393871,65.27,131.544,439.722,707.958,540.234,458.1
Zinniker2019,WISCONSIN,Troy,FOS8500,Zinniker,MZ2,CHECK3,2019,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,52,101.2,185.4,7.7,4.4,71.1,1.214,9.6,15.52,6.75,3.21,82,10,32.5,1909.5,497,169.5,23.5,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,176.41,135.75,98.71,100.26,218.92,64.49348387,75.62,84.09316129,78.50909677,74.4476,43.95780645,53.7824,62.59593548,56.36967742,56.0924,54.22564516,64.7012,73.34454839,67.4393871,65.27,131.544,439.722,707.958,540.234,458.1
Zinniker2019,WISCONSIN,Troy,17.461,Zinniker,MZ2,ORG1,2019,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,55.8,100.6,206.7,10.1,5.1,68.1,1.157,9.35,18.53,6.75,3.635,86.5,14.5,32,2076.5,671,219.5,23.5,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,176.41,135.75,98.71,100.26,218.92,64.49348387,75.62,84.09316129,78.50909677,74.4476,43.95780645,53.7824,62.59593548,56.36967742,56.0924,54.22564516,64.7012,73.34454839,67.4393871,65.27,131.544,439.722,707.958,540.234,458.1
Zinniker2019,WISCONSIN,Troy,C2B2-7.C4-6,Zinniker,MZ2,ORG11,2019,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,58,96.7,186.2,9.9,5.1,68.4,1.153,9.38,13.79,6.85,3.13,81.5,9,23.5,1684.5,479.5,115.5,26,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,176.41,135.75,98.71,100.26,218.92,64.49348387,75.62,84.09316129,78.50909677,74.4476,43.95780645,53.7824,62.59593548,56.36967742,56.0924,54.22564516,64.7012,73.34454839,67.4393871,65.27,131.544,439.722,707.958,540.234,458.1
Zinniker2019,WISCONSIN,Troy,C2B2-1.C4-6,Zinniker,MZ2,ORG10,2019,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,57.7,92.6,177.7,10.4,5.1,68,1.162,9.4,18.68,6.55,3.715,87,21,15.5,2183,600.5,133.5,27.5,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,176.41,135.75,98.71,100.26,218.92,64.49348387,75.62,84.09316129,78.50909677,74.4476,43.95780645,53.7824,62.59593548,56.36967742,56.0924,54.22564516,64.7012,73.34454839,67.4393871,65.27,131.544,439.722,707.958,540.234,458.1
Zinniker2019,WISCONSIN,Troy,15.C4-6,Zinniker,MZ2,ORG3,2019,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,57.1,86,180.4,8.9,5.2,69.1,1.146,9.4,13.415,6.85,2.56,71,7.5,14.5,1602.5,496.5,98,23,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,176.41,135.75,98.71,100.26,218.92,64.49348387,75.62,84.09316129,78.50909677,74.4476,43.95780645,53.7824,62.59593548,56.36967742,56.0924,54.22564516,64.7012,73.34454839,67.4393871,65.27,131.544,439.722,707.958,540.234,458.1
Beiler2020,WISCONSIN,Mifflin,15.C4-6,Beiler,MB2,ORG3,2020,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,95.8,6,4.3,60.2,1.163,.,21.45,6.3,2.55,71,23,20.5,2366.5,712,104,19.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,15.C4-6,Beiler,MB2,ORG3,2020,2,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,66.2,6.4,4.2,60,1.167,.,21.45,6.3,2.55,71,23,20.5,2366.5,712,104,19.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,17.461,Beiler,MB2,ORG1,2020,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,94.9,6,4.8,59.8,1.16,.,19.585,6.15,2.86,77,28.5,16.5,2143,607.5,81.5,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,17.461,Beiler,MB2,ORG1,2020,2,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,129,6.7,4.4,59.7,1.172,.,19.585,6.15,2.86,77,28.5,16.5,2143,607.5,81.5,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,924.461,Beiler,MB2,ORG21,2020,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,71.4,5.8,4.7,60,1.163,.,21.39,6,2.975,79.5,22,30,2247.5,639,91,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,924.461,Beiler,MB2,ORG21,2020,2,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,91.3,6,4.7,59.7,1.164,.,21.39,6,2.975,79.5,22,30,2247.5,639,91,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,9215.C4-6,Beiler,MB2,ORG22,2020,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,98.7,6.2,4.7,59.5,1.15,.,19.4,6.5,3.055,80,21,36.5,2268.5,635,111,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,9215.C4-6,Beiler,MB2,ORG22,2020,2,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,101.4,6.4,5,59.2,1.154,.,19.4,6.5,3.055,80,21,36.5,2268.5,635,111,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,17.2B24,Beiler,MB2,ORG4,2020,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,122.4,6.3,4.5,60,1.167,.,20.29,6.2,2.85,77,42.5,17,2229.5,638.5,104,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,17.2B24,Beiler,MB2,ORG4,2020,2,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,118.8,5.9,4.3,60.4,1.166,.,20.29,6.2,2.85,77,42.5,17,2229.5,638.5,104,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,924.NG10,Beiler,MB2,ORG23,2020,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,106.4,7.1,4.1,59.7,1.175,.,21.25,6.3,3.045,79.5,28,23,2376,685.5,104.5,16.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,924.NG10,Beiler,MB2,ORG23,2020,2,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,68.4,7,4.4,59.4,1.166,.,21.25,6.3,3.045,79.5,28,23,2376,685.5,104.5,16.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,FOS8500,Beiler,MB2,CHECK3,2020,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,118.2,4.6,4.1,62.4,1.21,.,19.735,6.25,2.645,72.5,44.5,15.5,2208.5,617.5,94.5,20.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,FOS8500,Beiler,MB2,CHECK3,2020,2,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,83.8,4.3,4.3,62.3,1.206,.,19.735,6.25,2.645,72.5,44.5,15.5,2208.5,617.5,94.5,20.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,K5N.NG10,Beiler,MB2,ORG24,2020,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,77.8,6.9,4.5,58.7,1.161,.,20.53,6.4,2.69,73.5,12,25,2348,673.5,88,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,K5N.NG10,Beiler,MB2,ORG24,2020,2,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,53.7,7.9,4.6,58.2,1.169,.,20.53,6.4,2.69,73.5,12,25,2348,673.5,88,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,UR65.461,Beiler,MB2,ORG25,2020,1,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,91.6,5.5,4.5,60.6,1.17,.,21.785,6.05,2.825,76.5,19.5,20.5,2318.5,674,91,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
Beiler2020,WISCONSIN,Mifflin,UR65.461,Beiler,MB2,ORG25,2020,2,Mix,Mixed,Moderate,Low,Low,Low,Present,.,.,.,.,.,.,128.9,6.1,4.5,60.2,1.171,.,21.785,6.05,2.825,76.5,19.5,20.5,2318.5,674,91,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,128.88,173.65,137.77,67.8,141.38,65.76916129,80.7302,84.11406452,81.37051613,69.1916,46.25251613,58.3772,64.54051613,59.06735484,49.4438,56.01083871,69.5537,74.32729032,70.21893548,59.3177,187.506,583.137,738.837,616.536,279.531
